Time_UNIT_sec,INS.Accel.A_x_UNIT_m/s2,INS.Accel.A_y_UNIT_m/s2,INS.Accel.A_z_UNIT_m/s2,INS.Gyro.p_UNIT_deg/s,INS.Gyro.q_UNIT_deg/s,INS.Gyro.r_UNIT_deg/s,INS.Euler.Roll_UNIT_deg,INS.Euler.Pitch_UNIT_deg,INS.Euler.Yaw_UNIT_deg,INS.GPS.P_n_UNIT_m_FRAME_O,INS.GPS.P_e_UNIT_m_FRAME_O,INS.GPS.P_d_UNIT_m_FRAME_O,INS.GPS.V_n_UNIT_m/s_FRAME_O,INS.GPS.V_e_UNIT_m/s_FRAME_O,INS.GPS.V_d_UNIT_m/s_FRAME_O,Airdata.Vair_UNIT_m/s,Airdata.AoA_UNIT_deg,Airdata.AoS_UNIT_deg
722.78,-0.9848591,-0.39640129,-17.186544,6.2566133,23.636376,1.5614662,10.445597,-6.3307907,64.744225,116.43664,-170.54029,-47.156224,8.5870355,19.786262,2.4353797,24.527644,-0.71632814,0.39858893
722.79,-1.0151648,-0.26616664,-17.872926,6.1285933,22.930916,1.6348228,10.505848,-6.1010266,64.794491,116.533,-170.32704,-47.166832,8.5626945,19.807853,2.3606562,24.530422,-0.66800367,0.42981095
722.8,-0.98881701,-0.26486511,-18.176649,6.7005647,22.490361,2.3850849,10.547559,-5.8849364,64.844378,116.6278,-170.1145,-47.193968,8.5371481,19.833185,2.2758509,24.533663,-0.65777891,0.46250354
722.81,-1.1480147,-0.33279526,-18.052899,8.3158407,21.979286,3.0658129,10.605898,-5.674701,64.920782,116.72241,-169.90181,-47.172139,8.5129776,19.850166,2.1917885,24.530303,-0.64360263,0.45851486
722.82,-1.1436943,-0.26949173,-17.712558,9.6554596,22.013098,2.9953223,10.697516,-5.4603946,65.006027,116.81696,-169.68885,-47.096694,8.4911606,19.868942,2.1139484,24.530872,-0.61001876,0.44633875
722.83,-0.98579759,-0.18906318,-17.507379,9.7633195,23.166049,2.3238942,10.811628,-5.2614868,65.068742,116.91059,-169.47632,-47.038933,8.4631009,19.88163,2.0404401,24.523169,-0.58579026,0.46342223
722.84,-0.94372815,-0.26998274,-17.326149,9.1055484,25.206592,2.2587405,10.893664,-5.0378007,65.123674,117.00442,-169.2648,-47.044813,8.4361635,19.905086,1.9677592,24.525704,-0.53973981,0.49946099
722.85,-0.82443611,-0.46739295,-17.081275,8.456176,27.54399,3.1503763,10.965489,-4.7699403,65.194669,117.09864,-169.05366,-47.060689,8.4127269,19.924539,1.8926152,24.526162,-0.4501736,0.51522095
722.86,-1.0777881,-0.61072071,-16.92861,8.2209119,29.16227,4.1209636,11.045502,-4.4899145,65.293479,117.19298,-168.84199,-47.074088,8.3917672,19.936186,1.8240076,24.522331,-0.32527567,0.49698282
722.87,-1.1397499,-0.57463595,-17.128579,7.3766749,30.071939,4.5716361,11.124254,-4.2134621,65.401985,117.28691,-168.62956,-47.067624,8.3710416,19.951158,1.7592448,24.521932,-0.19444487,0.47433154
722.88,-1.2321471,-0.53725318,-17.720587,6.0046155,30.780386,4.8976898,11.187751,-3.9244446,65.503047,117.38199,-168.41573,-47.126605,8.341935,19.957786,1.6865934,24.510553,-0.07051509,0.46671871
722.89,-1.1824253,-0.71210474,-18.634363,5.0671448,31.068804,5.5500182,11.225367,-3.6213068,65.605405,117.47722,-168.20219,-47.215385,8.315187,19.975385,1.6039941,24.509879,0.042315328,0.46013289
722.9,-1.0241625,-0.83442082,-19.478857,4.9481204,30.106569,6.6301738,11.258411,-3.3235948,65.731507,117.57198,-167.98761,-47.242921,8.2864235,19.982649,1.5153413,24.499986,0.14271684,0.42288856
722.91,-1.0937045,-0.85020587,-19.986152,4.8491335,28.36411,7.6625843,11.306204,-3.0441819,65.86337,117.6658,-167.77249,-47.237206,8.2649019,19.998149,1.4124438,24.500659,0.19319301,0.36375181
722.92,-1.1000622,-0.59881837,-20.16791,4.613662,26.973325,8.1102612,11.358783,-2.8014586,65.994238,117.75802,-167.55768,-47.233098,8.2326594,20.011753,1.3078974,24.494472,0.20023605,0.32018736
722.93,-1.3257963,-0.21741287,-20.018561,4.8797321,26.707532,8.3726924,11.382662,-2.5667957,66.128626,117.84984,-167.34382,-47.302988,8.2003579,20.021798,1.2083291,24.485463,0.21285793,0.26947355
722.94,-1.2762156,-0.1281388,-20.025531,5.8699841,27.776439,8.5013221,11.418356,-2.3197915,66.262636,117.94028,-167.12973,-47.334915,8.1616818,20.033896,1.1117908,24.476561,0.2408589,0.24020655
722.95,-1.1989296,-0.14069202,-20.212466,7.0615385,29.156806,8.7878093,11.490309,-2.0586085,66.403973,118.02969,-166.91504,-47.328313,8.1205338,20.042444,1.0155683,24.465015,0.28423254,0.21061513
722.96,-1.1436989,-0.23538483,-20.540696,6.8791666,30.661985,8.8457546,11.570666,-1.7786264,66.549242,118.11856,-166.70043,-47.330924,8.0870389,20.056741,0.91016746,24.462267,0.32708254,0.16570977
722.97,-1.1909839,-0.26246371,-20.923553,6.1258909,32.20638,8.4060788,11.633945,-1.4964022,66.707019,118.20764,-166.48593,-47.352977,8.0496285,20.065886,0.80609742,24.454222,0.3777821,0.11202484
722.98,-1.315796,-0.22149443,-21.179993,6.0629375,33.419737,7.7989912,11.667729,-1.1875221,66.852036,118.29634,-166.27181,-47.376046,8.0085249,20.075697,0.69708045,24.44417,0.43920572,0.081524419
722.99,-1.2050516,-0.37341968,-21.531317,6.6870976,33.911711,7.3016968,11.728922,-0.86150306,66.989027,118.38486,-166.0574,-47.408451,7.9649634,20.081028,0.58405987,24.428901,0.50655056,0.061557395
723,-1.1351025,-0.65892927,-21.699349,6.6351655,33.160902,7.468477,11.811404,-0.53857269,67.128582,118.47424,-165.84249,-47.461595,7.9249018,20.088296,0.47116416,24.417991,0.57276429,0.031395864
723.01,-0.96398421,-0.79488576,-21.666041,5.0270001,31.336886,7.8104871,11.885886,-0.23506456,67.27134,118.5643,-165.62695,-47.473541,7.889292,20.097167,0.35064418,24.410897,0.604742,-0.018451042
723.02,-0.94656845,-0.67057908,-21.386674,2.6476062,29.251936,7.8750605,11.914276,0.045865031,67.415518,118.65481,-165.41131,-47.507346,7.8532837,20.098311,0.23475801,24.397046,0.62725246,-0.080126885
723.03,-0.8576165,-0.43577862,-20.827805,0.62177654,27.386914,7.194207,11.925693,0.29942349,67.549702,118.74391,-165.19626,-47.539689,7.8142332,20.10679,0.12411204,24.38609,0.6298182,-0.1219236
723.04,-0.69058643,-0.23867653,-20.378918,-0.41088405,25.970307,6.0180478,11.924074,0.54423705,67.676125,118.83244,-164.98079,-47.543301,7.7706513,20.111291,0.021506917,24.37055,0.63910595,-0.14770027
723.05,-0.77178517,-0.1530257,-19.93856,-1.5162656,25.296007,4.9372246,11.915032,0.78133971,67.775717,118.91987,-164.76505,-47.519592,7.733181,20.120313,-0.075632187,24.361795,0.6492952,-0.15426001
723.06,-0.77842093,-0.2030493,-19.71753,-1.5906035,24.800862,4.5535765,11.904015,1.0132957,67.865108,119.00703,-164.54952,-47.540458,7.6932227,20.126525,-0.17418069,24.350624,0.64842905,-0.15047083
723.07,-0.93777578,-0.21951629,-19.583772,0.1621031,24.036487,4.9598596,11.866546,1.2515379,67.957777,119.09401,-164.3346,-47.614216,7.6498181,20.126201,-0.26409912,24.332671,0.67366725,-0.14406905
723.08,-0.8538763,-0.29003402,-19.465158,3.3271102,22.303282,5.2986957,11.877283,1.4755777,68.06369,119.17971,-164.11945,-47.655922,7.6121611,20.129414,-0.35976134,24.320231,0.67604051,-0.1632178
723.09,-0.65070957,-0.34504462,-19.439668,6.4605038,19.459737,5.1576784,11.947249,1.6751033,68.166921,119.26534,-163.9041,-47.702589,7.5713515,20.127626,-0.4517078,24.302657,0.66178412,-0.18051854
723.1,-0.66437468,-0.36308952,-19.075001,7.7416223,15.867935,4.8013513,12.042403,1.8379366,68.250157,119.35093,-163.68877,-47.764391,7.5343133,20.133159,-0.54395085,24.29339,0.60761247,-0.18854496
723.11,-0.6332256,-0.45069875,-18.37697,8.1920901,11.791644,4.8820909,12.119871,1.968803,68.318595,119.43692,-163.47322,-47.854159,7.49493,20.137051,-0.63483635,24.282709,0.52148248,-0.18652881
723.12,-0.82242006,-0.4280566,-17.458597,8.8875438,7.6248253,5.3278454,12.190543,2.0546818,68.388099,119.52265,-163.25787,-47.95276,7.4587111,20.133383,-0.71291447,24.265562,0.42350577,-0.20302019
723.13,-0.7493385,-0.31518163,-16.64505,10.174619,3.2780089,5.5102173,12.294985,2.0919345,68.460335,119.60755,-163.04195,-47.992278,7.4274203,20.132828,-0.77844248,24.253278,0.30920603,-0.23248787
723.14,-0.62456975,-0.13871111,-16.015923,10.743571,-0.86208961,5.4257256,12.411214,2.0926762,68.520172,119.69152,-162.82565,-48.006537,7.3897221,20.129139,-0.83761111,24.23665,0.16803571,-0.24181978
723.15,-0.64956437,-0.13351852,-15.257847,10.005747,-4.6392597,5.733552,12.529166,2.0513011,68.556561,119.77395,-162.61014,-48.058505,7.3541764,20.136447,-0.89673143,24.23044,-0.019965066,-0.23111885
723.16,-0.70512806,-0.30201968,-14.242456,8.9836581,-8.1375378,6.4108237,12.619835,1.9747233,68.595525,119.85543,-162.39565,-48.12202,7.3196476,20.136844,-0.94535197,24.216747,-0.21683566,-0.23306921
723.17,-0.91182218,-0.32112032,-13.021214,8.8793274,-11.788636,6.5069361,12.699047,1.8623389,68.652125,119.93723,-162.18168,-48.19488,7.293156,20.13227,-0.97896209,24.201691,-0.40540437,-0.27494648
723.18,-0.76451582,-0.099255473,-11.890836,9.7150276,-16.297392,5.6814448,12.783012,1.7200666,68.696264,120.01892,-161.96799,-48.269369,7.2677443,20.127566,-1.0029831,24.187236,-0.60307952,-0.30916398
723.19,-0.563062,0.2169634,-10.731156,9.8185812,-21.319363,4.6012265,12.897681,1.5321666,68.6938,120.09868,-161.7543,-48.301659,7.2373356,20.125921,-1.0144763,24.1722,-0.83022965,-0.28625064
723.2,-0.47794111,0.21884957,-9.3613276,9.2336858,-26.389055,4.2663925,13.00951,1.282491,68.670931,120.17737,-161.54081,-48.309276,7.209279,20.134603,-1.0165929,24.166667,-1.1008395,-0.24804868
723.21,-0.50315716,0.035350838,-7.7737338,8.3717729,-31.548626,4.9463314,13.076702,0.99084592,68.650815,120.25624,-161.32796,-48.315433,7.1858435,20.137269,-1.0013861,24.156135,-1.3687424,-0.22881919
723.22,-0.56231559,-0.019305327,-6.1645048,8.5004409,-37.123073,5.3346407,13.15333,0.6571118,68.628671,120.33541,-161.11492,-48.34146,7.1732454,20.132353,-0.97239588,24.142501,-1.6392288,-0.24177182
723.23,-0.33509905,0.19558503,-4.6483202,8.8365386,-43.390096,5.2433335,13.242494,0.25237477,68.598666,120.41397,-160.89921,-48.359897,7.1603597,20.130069,-0.92424766,24.131931,-1.9366404,-0.25075287
723.24,-0.065959244,0.50617105,-3.0920155,8.1185213,-50.189677,5.34692,13.350285,-0.21632685,68.533587,120.49178,-160.68352,-48.403726,7.1460989,20.134132,-0.86481824,24.126278,-2.2798087,-0.22679221
723.25,0.062580838,0.51270585,-1.4012416,7.1184835,-56.513437,5.5833491,13.419979,-0.74416351,68.456035,120.56981,-160.46812,-48.456938,7.1346153,20.142968,-0.78847348,24.126071,-2.6434169,-0.1971741
723.26,0.01369078,0.32715213,0.63907291,6.6352375,-62.350229,5.9109107,13.472559,-1.3480589,68.380996,120.6469,-160.25199,-48.435889,7.1291007,20.145368,-0.69442808,24.122711,-3.0359977,-0.19401845
723.27,0.032617195,0.19615312,2.7450206,7.4237036,-67.666346,5.683869,13.542867,-1.9951614,68.290872,120.72417,-160.03651,-48.391801,7.1319421,20.14288,-0.58151048,24.117356,-3.4250928,-0.20016302
723.28,0.28075792,0.29037579,4.7159625,8.6295659,-72.058837,4.9536927,13.631916,-2.6913322,68.176377,120.8014,-159.8215,-48.373009,7.1392367,20.136302,-0.44333758,24.11015,-3.8059085,-0.19569426
723.29,0.58572686,0.40685509,6.4243138,9.8074941,-75.959199,4.3852915,13.73094,-3.4281456,68.040878,120.87849,-159.60658,-48.363926,7.1490565,20.135007,-0.28797251,24.109723,-4.1908507,-0.17356679
723.3,0.87062449,0.34653576,7.8545976,11.36267,-79.211034,4.0263205,13.840038,-4.1912396,67.895864,120.95644,-159.39229,-48.394184,7.1599609,20.135588,-0.11745801,24.111924,-4.5679251,-0.14482386
723.31,1.0098788,0.25876869,9.2769036,13.539469,-81.822417,3.5024837,13.971533,-4.9865471,67.740319,121.03456,-159.17704,-48.424347,7.1776289,20.13059,0.064268291,24.113724,-4.9483043,-0.12968676
723.32,1.2568036,0.40078777,10.826986,15.966564,-83.911802,2.5982225,14.135986,-5.80563,67.571025,121.11244,-158.95964,-48.401507,7.2019688,20.122602,0.25849072,24.119215,-5.3226782,-0.11941095
723.33,1.6150221,0.78400684,12.426828,17.876196,-85.449361,2.0203144,14.332699,-6.6329267,67.380145,121.19033,-158.7414,-48.347812,7.2240695,20.112627,0.47029275,24.124404,-5.6709403,-0.081462577
723.34,1.9437477,1.0254838,13.816166,18.331536,-86.226205,2.1050712,14.550766,-7.4678272,67.170433,121.2675,-158.52269,-48.25327,7.2442802,20.107882,0.70361662,24.135432,-5.9849584,-0.009469351
723.35,2.3173267,1.141861,14.979519,17.349259,-86.153308,2.4556398,14.770717,-8.3196582,66.972812,121.34514,-158.30436,-48.236049,7.2669552,20.10007,0.94949566,24.148737,-6.2818956,0.04147719
723.36,2.4766825,1.0136852,15.875736,16.122426,-85.247277,2.2140044,14.962154,-9.1619874,66.784843,121.42271,-158.08558,-48.215073,7.297466,20.086439,1.1977182,24.163947,-6.5570217,0.066243435
723.37,2.4911882,0.92580648,16.773465,15.311267,-83.655975,0.87156437,15.137222,-9.9829836,66.584216,121.49935,-157.86575,-48.135836,7.3249788,20.076282,1.4613255,24.186399,-6.7841423,0.12955036
723.38,2.4087454,0.99245642,17.620274,14.757128,-81.733494,-0.36450959,15.334175,-10.782778,66.359133,121.57563,-157.64631,-48.101989,7.3575168,20.055227,1.727859,24.204078,-6.9852851,0.19943467
723.39,2.4371299,1.0330087,18.244172,14.099227,-79.516937,-0.56201513,15.536089,-11.558066,66.118858,121.65126,-157.42693,-48.084954,7.3889256,20.02715,2.0051671,24.218989,-7.141618,0.29227496
723.4,2.68023,1.1749769,18.603346,13.596304,-77.357669,-0.16204509,15.709915,-12.310831,65.899629,121.72697,-157.20822,-48.045007,7.417563,19.996345,2.2857017,24.233919,-7.2646851,0.37842146
723.41,2.8425047,1.0040337,18.723555,14.119366,-75.414661,-0.16488035,15.876374,-13.042569,65.700719,121.80313,-156.99024,-47.971792,7.448414,19.971927,2.5717986,24.260144,-7.3524451,0.4533191
723.42,2.838193,0.60335099,18.841029,15.514748,-73.600861,-0.65186932,16.073045,-13.76209,65.488872,121.87977,-156.77282,-47.910389,7.4801661,19.944821,2.8543062,24.288288,-7.4401262,0.53072737
723.43,2.5809203,0.38208235,18.975603,16.493485,-71.519869,-0.72594687,16.301672,-14.456773,65.256196,121.95779,-156.55812,-47.900941,7.5195708,19.905456,3.1339055,24.307812,-7.5059004,0.59637109
723.44,2.5292761,0.49591715,18.975123,16.501382,-68.85988,-0.07367557,16.530731,-15.130492,65.039568,122.03675,-156.34455,-47.881865,7.5603637,19.860997,3.4155211,24.326223,-7.539774,0.64298568
723.45,2.6475346,0.79462861,18.576576,16.244709,-65.910632,0.56791156,16.739061,-15.780651,64.85319,122.11574,-156.13103,-47.79124,7.5901508,19.815689,3.700313,24.344315,-7.5418954,0.69453632
723.46,2.6117966,0.83234499,17.902037,16.106294,-62.258061,-0.12960539,16.943603,-16.400402,64.673226,122.19467,-155.91805,-47.699221,7.6185318,19.779731,3.9794022,24.373607,-7.5335172,0.75458367
723.47,2.4001255,0.48316533,17.177635,15.914144,-58.079837,-1.4324521,17.167098,-16.986137,64.482069,122.27341,-155.70563,-47.622737,7.6485241,19.742771,4.245817,24.403545,-7.5245196,0.81892545
723.48,1.99376,0.29726053,16.578138,15.280375,-53.630372,-1.9585419,17.390625,-17.50347,64.27327,122.3524,-155.49555,-47.568215,7.6802617,19.695553,4.5031051,24.421136,-7.46693,0.89943273
723.49,1.8852788,0.46219874,15.954532,14.219838,-48.974963,-1.8706004,17.593271,-17.982567,64.086382,122.43144,-155.28536,-47.507552,7.7128491,19.644919,4.7550536,24.438447,-7.3771566,0.96523479
723.5,1.9726839,0.70716989,15.060304,13.448146,-44.284871,-1.7825538,17.775162,-18.432365,63.934371,122.51032,-155.07434,-47.404803,7.7342083,19.598281,5.0035202,24.459534,-7.2675283,1.0355545
723.51,1.9005183,0.64993967,13.968967,13.088854,-39.135846,-2.4178222,17.953326,-18.82821,63.781176,122.58951,-154.86431,-47.327155,7.7543452,19.56407,5.2452688,24.491937,-7.1315697,1.1297297
723.52,1.5878281,0.14551025,12.810669,12.558829,-33.803708,-2.517372,18.135462,-19.162175,63.625052,122.66936,-154.65638,-47.278389,7.7762376,19.528207,5.4705394,24.51891,-6.9708456,1.2264155
723.53,1.0759969,-0.27129692,11.650123,11.754786,-28.421676,-1.3392386,18.311463,-19.441961,63.483313,122.74913,-154.44942,-47.221837,7.8013914,19.485347,5.6809611,24.537821,-6.7803619,1.3049315
723.54,0.93956683,-0.34022884,10.424162,11.009348,-23.277082,0.1845167,18.447073,-19.692911,63.401001,122.82943,-154.24289,-47.146975,7.8275597,19.441074,5.8789451,24.55556,-6.5709989,1.3303412
723.55,0.96405645,-0.15953796,9.1107047,10.255538,-18.251479,1.1447714,18.563714,-19.891606,63.353769,122.91045,-154.03731,-47.055804,7.8450043,19.403457,6.0667142,24.574476,-6.3323985,1.3573742
723.56,0.84397529,-0.11699695,7.6685928,9.073852,-13.195274,0.76525102,18.687364,-20.044746,63.309049,122.99162,-153.83251,-46.974768,7.8625509,19.381493,6.2445365,24.605445,-6.0838632,1.3996235
723.57,0.54729468,-0.38498729,6.1512382,7.0468807,-8.2422778,0.33978218,18.789032,-20.149492,63.278691,123.07367,-153.62869,-46.929238,7.8754901,19.357752,6.4088978,24.629025,-5.8132806,1.4438544
723.58,-0.033102617,-0.64344633,4.5876975,4.1799667,-3.3649999,0.8602045,18.851575,-20.201327,63.252766,123.15691,-153.42342,-46.87048,7.8893105,19.332251,6.5522356,24.646263,-5.5334162,1.486697
723.59,-0.20703828,-0.79519987,2.7810103,1.5575564,1.201569,1.6514225,18.876398,-20.209071,63.258241,123.24192,-153.2188,-46.715598,7.9036217,19.311948,6.6802719,24.662727,-5.2362904,1.5079931
723.6,-0.22058217,-0.72757932,0.76267736,-0.38677971,5.5403974,2.0665173,18.857537,-20.188164,63.305,123.32952,-153.01645,-46.557994,7.9087912,19.293357,6.7927589,24.671654,-4.93413,1.508694
723.61,-0.38271463,-0.74704608,-1.3523517,-1.9531449,9.9540555,2.0907365,18.82808,-20.125912,63.356528,123.41834,-152.81574,-46.480935,7.9164891,19.295588,6.8869393,24.69484,-4.645263,1.5117341
723.62,-0.63616845,-0.96629366,-3.3716038,-2.2724912,14.742444,2.0062486,18.787724,-20.014091,63.403024,123.50698,-152.61589,-46.405378,7.9162148,19.303313,6.9582715,24.711942,-4.3660178,1.5404442
723.63,-1.1696333,-1.0128239,-5.2241247,-0.40714883,19.85674,1.7106553,18.718863,-19.858695,63.485342,123.595,-152.41532,-46.290881,7.9157652,19.308734,7.0098522,24.722367,-4.0754447,1.5391967
723.64,-1.3232186,-0.95609706,-7.1572114,3.3250602,25.093974,1.0909957,18.678062,-19.6561,63.593868,123.68263,-152.21407,-46.158993,7.9151196,19.3179,7.0462613,24.73303,-3.7700177,1.5206944
723.65,-1.3025893,-0.7601335,-9.2007646,6.7043274,30.470563,0.15834114,18.71871,-19.392154,63.686091,123.769,-152.01241,-46.050711,7.9008558,19.335406,7.0654748,24.741407,-3.4635696,1.5563871
723.66,-1.3146756,-0.71709592,-11.22328,7.8388663,36.353795,0.36320814,18.792119,-19.076593,63.785137,123.8546,-151.81069,-45.978973,7.8874179,19.371656,7.0647701,24.761752,-3.1660757,1.5997976
723.67,-1.4320472,-0.90922404,-12.905426,6.9271735,42.873941,2.2447468,18.822694,-18.708251,63.916513,123.93975,-151.60897,-45.930222,7.8682934,19.409516,7.0465907,24.777292,-2.8492688,1.6353078
723.68,-1.7627153,-1.0032119,-14.50731,5.749137,49.390336,4.057578,18.811224,-18.282951,64.11542,124.02543,-151.40712,-45.865342,7.8503812,19.449277,7.0114584,24.7913,-2.4946089,1.6164061
723.69,-1.7506921,-1.0194557,-16.314112,5.1665707,54.992557,4.7082549,18.788105,-17.795757,64.361549,124.11174,-151.20525,-45.766445,7.8293744,19.488888,6.9671866,24.801881,-2.0871466,1.5740671
723.7,-1.7157514,-1.0501526,-18.224695,3.4280831,59.127266,4.3461027,18.772827,-17.260393,64.602276,124.1973,-151.00317,-45.69775,7.7989544,19.536628,6.8999907,24.810484,-1.6955427,1.5617784
723.71,-1.5922047,-1.3295018,-20.109197,0.88727213,61.878715,4.2485786,18.745591,-16.692154,64.836797,124.28282,-150.80119,-45.670534,7.7685277,19.600182,6.8147744,24.828883,-1.3254662,1.5632931
723.72,-1.4648006,-1.5197732,-21.498045,-1.2093023,63.511186,5.2267462,18.645245,-16.105163,65.088367,124.36856,-150.59864,-45.667601,7.736968,19.658959,6.7119836,24.838755,-0.96379189,1.5423411
723.73,-1.5760289,-1.527498,-22.465525,-2.1553961,63.672364,6.9427546,18.539306,-15.510933,65.364333,124.45522,-150.39373,-45.672813,7.7109341,19.721587,6.5960165,24.852501,-0.61701144,1.4820406
723.74,-1.4546601,-1.4089698,-23.411731,-1.9622867,62.205716,8.4881583,18.452073,-14.925175,65.651999,124.54186,-150.18791,-45.650013,7.6732578,19.788181,6.477355,24.866458,-0.28970753,1.4324162
723.75,-1.4233817,-1.3497811,-24.189605,-2.7751361,59.206695,9.9894598,18.362374,-14.374101,65.947455,124.6291,-149.9817,-45.657414,7.6310414,19.849267,6.3516717,24.874174,-0.0055009553,1.3629432
723.76,-1.3521415,-1.6941727,-25.052469,-4.3190841,54.659054,11.900976,18.265358,-13.857448,66.232705,124.71687,-149.77639,-45.742594,7.5911999,19.921014,6.2111922,24.889778,0.20536989,1.2801556
723.77,-1.2757069,-1.9162649,-25.588101,-4.9477376,48.401066,13.949088,18.132534,-13.392212,66.526125,124.80493,-149.57102,-45.813228,7.5523509,19.985365,6.0688373,24.899958,0.3731706,1.1631581
723.78,-1.4039322,-1.97421,-25.629744,-4.3806458,40.673926,15.829653,17.999311,-13.006836,66.826922,124.89348,-149.3651,-45.863601,7.5178499,20.051663,5.9121748,24.91219,0.43689285,0.99512201
723.79,-1.3950258,-1.8165765,-25.510372,-2.7567349,32.127673,16.613785,17.909027,-12.716569,67.107049,124.98169,-149.15889,-45.905519,7.4762471,20.113597,5.7650153,24.920855,0.42358007,0.83526531
723.8,-1.5141653,-1.5136097,-24.925105,-0.5078021,23.678418,16.249307,17.836421,-12.506306,67.361737,125.07012,-148.95284,-45.927528,7.4352347,20.171657,5.6206415,24.927849,0.33557955,0.67161745
723.81,-1.4570983,-1.4136413,-23.954013,2.451691,15.775573,16.063564,17.783887,-12.369985,67.576938,125.15726,-148.74722,-45.893775,7.3918841,20.234059,5.4786499,24.937797,0.16640954,0.53349905
723.82,-1.4573693,-1.2708681,-22.379662,6.5542396,8.0047296,15.811063,17.782573,-12.302552,67.756701,125.24394,-148.54083,-45.865855,7.3466213,20.284977,5.348748,24.939437,-0.046378528,0.41365206
723.83,-1.4436142,-1.1206603,-20.347347,10.543979,0.08008298,15.434287,17.836522,-12.313379,67.939922,125.33277,-148.32985,-45.833283,7.312297,20.336442,5.2410866,24.951573,-0.28209993,0.26339262
723.84,-1.4079737,-0.83349479,-18.225401,12.555425,-8.223918,15.179223,17.945952,-12.395603,68.076013,125.42052,-148.11903,-45.802646,7.2750039,20.376565,5.1547379,24.95566,-0.54713551,0.14827091
723.85,-1.3700435,-0.52560933,-16.137174,12.893591,-16.449434,15.067243,18.068174,-12.556339,68.170045,125.5072,-147.90871,-45.788162,7.2407691,20.415975,5.0881577,24.962876,-0.8541044,0.054150016
723.86,-1.1823943,-0.28035258,-14.031188,13.378936,-24.34046,15.264427,18.163435,-12.80598,68.250564,125.59251,-147.69697,-45.738529,7.2039959,20.447676,5.0416223,24.966821,-1.2035904,-0.038915867
723.87,-1.1098399,-0.059302008,-11.719851,15.17239,-31.935331,15.021184,18.269569,-13.123558,68.324603,125.67647,-147.48376,-45.667248,7.177163,20.479927,5.0167431,24.980284,-1.5696926,-0.15108234
723.88,-1.090462,0.077231682,-9.2335609,17.426806,-39.467113,13.950184,18.435803,-13.506214,68.352419,125.7583,-147.27011,-45.568242,7.1500617,20.505963,5.0138169,24.9914,-1.9608054,-0.22893272
723.89,-1.2402717,0.26170322,-6.6163968,18.500135,-47.175901,12.961931,18.642244,-13.957719,68.335386,125.83878,-147.05638,-45.47082,7.126399,20.521433,5.0373924,24.998559,-2.3651803,-0.28476906
723.9,-1.0509241,0.37858994,-4.0181451,18.167987,-54.757291,12.836157,18.841218,-14.481074,68.281616,125.91841,-146.84275,-45.407717,7.1085046,20.527762,5.0843733,25.003219,-2.7893329,-0.33324263
723.91,-0.65131743,0.6049979,-1.5751796,17.993095,-62.103447,12.638256,19.028343,-15.077913,68.214348,125.99705,-146.62779,-45.310354,7.0938286,20.525876,5.1566166,25.006977,-3.2267614,-0.38726585
723.92,-0.26706258,0.77489079,0.99446279,18.605479,-69.156655,11.81438,19.224086,-15.744337,68.125945,126.07496,-146.41097,-45.210726,7.0879124,20.529421,5.2533756,25.0258,-3.6846288,-0.44389652
723.93,0.040384301,0.83357786,3.7608613,19.068397,-75.868716,10.367788,19.464544,-16.467209,67.981267,126.15118,-146.19328,-45.121033,7.0809935,20.526462,5.3730867,25.04351,-4.1611986,-0.45773393
723.94,0.13941112,0.92839185,6.6692,18.727648,-81.775072,8.8977062,19.72087,-17.245087,67.791335,126.22683,-145.97564,-45.010452,7.0853801,20.506997,5.5205721,25.056297,-4.6277002,-0.46663532
723.95,0.52552123,1.099369,9.4449865,18.124965,-86.107259,7.802638,19.966457,-18.076121,67.570247,126.30263,-145.75773,-44.905184,7.097076,20.478147,5.6967463,25.070901,-5.0832469,-0.46942664
723.96,1.0358078,1.4397945,11.70439,18.324698,-88.443666,6.1274838,20.210953,-18.938572,67.323592,126.37795,-145.53899,-44.770273,7.1089307,20.440977,5.8981563,25.086466,-5.5185844,-0.45021286
723.97,1.4137248,1.4367478,13.168937,19.315634,-89.083871,3.801208,20.488565,-19.799919,67.052682,126.45322,-145.3204,-44.630543,7.1249858,20.405441,6.1224053,25.112734,-5.9125332,-0.40749988
723.98,1.6158905,1.0298708,14.348177,20.140795,-88.79035,2.2801562,20.804334,-20.638121,66.736317,126.52727,-145.10205,-44.453804,7.1426106,20.362099,6.3579941,25.137174,-6.2706171,-0.32219071
723.99,1.6914596,0.7691004,15.69238,19.784517,-87.715675,1.5294049,21.135546,-21.464177,66.39348,126.60037,-144.88346,-44.289259,7.171769,20.313494,6.5849083,25.162318,-6.6360772,-0.248424
724,1.9400534,0.8042326,17.208539,18.865288,-85.825668,0.74788892,21.449543,-22.296599,66.081023,126.67514,-144.6648,-44.167525,7.2092816,20.251036,6.829794,25.186727,-6.9457418,-0.22184469
724.01,2.2093228,1.0251475,18.841779,19.29194,-83.556612,-0.36780243,21.74808,-23.089642,65.758625,126.75008,-144.44772,-44.05126,7.2397154,20.182042,7.1006829,25.211269,-7.1666782,-0.14542754
724.02,2.3786961,1.0209196,19.904075,21.071179,-81.488989,-1.6960171,22.069894,-23.833386,65.396488,126.82493,-144.23145,-43.947031,7.2725816,20.11186,7.3810464,25.241593,-7.3346856,-0.022393095
